X,Y,objectid,ncessch,leaid,name,opstfips,street,city,state,zip,stfip,cnty,nmcnty,locale,lat,lon,cbsa,nmcbsa,cbsatype,csa,nmcsa,necta,nmnecta,cd,sldl,sldu,schoolyear
-85.6989049059999,38.7373073860001,1482,181002001609,1810020,Johnson Elementary School,18,4235 E SR 256,Scottsburg,IN,47170,18,18143,Scott County,42,38.7373,-85.6989,42500,"Scottsburg, IN",2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1806,18066,18045,2021-2022
-85.6264048789999,38.6524073740001,1483,181002001610,1810020,Lexington Elementary School,18,7980 E Walnut St,Lexington,IN,47138,18,18143,Scott County,42,38.6524,-85.6264,42500,"Scottsburg, IN",2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1806,18066,18045,2021-2022
-85.7635669209999,38.680276373,1484,181002001611,1810020,Scottsburg Middle School,18,425 S 3rd St,Scottsburg,IN,47170,18,18143,Scott County,32,38.680269,-85.763562,42500,"Scottsburg, IN",2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18066,18045,2021-2022
-85.7810859259999,38.6806453720001,1485,181002001612,1810020,Scottsburg Senior High School,18,500 S Gardner,Scottsburg,IN,47170,18,18143,Scott County,32,38.680638,-85.781081,42500,"Scottsburg, IN",2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18066,18045,2021-2022
-85.766104919,38.650307366,1486,181002001614,1810020,Vienna-Finley Elementary School,18,445 Ivan Rogers Dr,Scottsburg,IN,47170,18,18143,Scott County,41,38.6503,-85.7661,42500,"Scottsburg, IN",2,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18066,18045,2021-2022
-85.963005002,38.975807418,1487,181008001615,1810080,Cortland Elementary School,18,6687 N CR 400 E,Seymour,IN,47274,18,18071,Jackson County,41,38.9758,-85.963,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-85.8981049819999,38.961307419,1488,181008001616,1810080,Emerson Elementary School,18,500 Emerson Dr,Seymour,IN,47274,18,18071,Jackson County,32,38.9613,-85.8981,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-85.875404975,38.955507418,1489,181008001617,1810080,Margaret R Brown Elementary School,18,550 Miller Ln,Seymour,IN,47274,18,18071,Jackson County,32,38.9555,-85.8754,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-85.906104984,38.9563074170001,1490,181008001618,1810080,Seymour Senior High School,18,1350 W 2nd St,Seymour,IN,47274,18,18071,Jackson County,32,38.9563,-85.9061,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-85.8929869789999,38.9377904150001,1491,181008001619,1810080,Seymour-Jackson Elementary School,18,508 B Ave East,Seymour,IN,47274,18,18071,Jackson County,32,38.937783,-85.892982,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-85.8900049809999,38.9774074220001,1492,181008001620,1810080,Seymour-Redding Elementary School,18,1700 N Ewing St,Seymour,IN,47274,18,18071,Jackson County,32,38.9774,-85.89,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-85.8773049769999,38.968207421,1493,181008002214,1810080,Seymour Middle School,18,920 N O'Brien St,Seymour,IN,47274,18,18071,Jackson County,32,38.9682,-85.8773,42980,"Seymour, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18069,18044,2021-2022
-87.212851381,39.159368391,1494,181011001622,1810110,Shakamak Elementary School,18,9233 Shakamak Sch Rd,Jasonville,IN,47438,18,18055,Greene County,42,39.159361,-87.212846,N,N,0,N,N,N,N,1808,18045,18039,2021-2022
-87.212851381,39.159368391,1495,181011001623,1810110,Shakamak Jr-Sr High School,18,9233 Shakamak School Rd,Jasonville,IN,47438,18,18055,Greene County,42,39.159361,-87.212846,N,N,0,N,N,N,N,1808,18045,18039,2021-2022
-85.760304988,39.533507533,1496,181014001627,1810140,Coulston Elementary School,18,121 Knightstown Rd,Shelbyville,IN,46176,18,18145,Shelby County,32,39.5335,-85.7603,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-85.7932049949999,39.5060075260001,1497,181014001630,1810140,Shelbyville Middle School,18,1200 W McKay Rd,Shelbyville,IN,46176,18,18145,Shelby County,32,39.506,-85.7932,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-85.788204994,39.505707526,1498,181014001631,1810140,Shelbyville Sr High School,18,2003 S Miller St,Shelbyville,IN,46176,18,18145,Shelby County,32,39.5057,-85.7882,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-85.7918049949999,39.5107075270001,1499,181014001632,1810140,Thomas A Hendricks Elementary Sch,18,1111 St Joseph St,Shelbyville,IN,46176,18,18145,Shelby County,32,39.5107,-85.7918,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-85.765604988,39.5110075280001,1500,181014001633,1810140,William F Loper Elementary School,18,901 Loper Dr,Shelbyville,IN,46176,18,18145,Shelby County,32,39.511,-85.7656,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-85.788204993,39.501607526,1501,181014002496,1810140,Especially Kidz Health & Rehab Cnt,18,2325 S Miller St,Shelbyville,IN,46176,18,18145,Shelby County,32,39.5016,-85.7882,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-85.760914986,39.5196395300001,1502,181014002687,1810140,Golden Bear Preschool,18,1115 E State Road 44,Shelbyville,IN,46176,18,18145,Shelby County,32,39.519632,-85.76091,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18057,18042,2021-2022
-86.776605215,38.6684073210001,1503,181017001634,1810170,Shoals Community Elementary School,18,11749 Ironton Rd,Shoals,IN,47581,18,18101,Martin County,42,38.6684,-86.7766,N,N,0,N,N,N,N,1808,18063,18039,2021-2022
-86.777705215,38.6675073210001,1504,181017001635,1810170,Shoals Community High School,18,7900 US Hwy 50,Shoals,IN,47581,18,18101,Martin County,42,38.6675,-86.7777,N,N,0,N,N,N,N,1808,18063,18039,2021-2022
-86.7765202149999,38.667747321,1505,181017002615,1810170,Shoals Middle School,18,11741 Ironton Rd,Shoals,IN,47581,18,18101,Martin County,42,38.66774,-86.776515,N,N,0,N,N,N,N,1808,18063,18039,2021-2022
-85.3230050029999,41.2303078640001,1506,181023001637,1810230,Churubusco Elementary School,18,3 Eagle Dr,Churubusco,IN,46723,18,18183,Whitley County,42,41.2303,-85.323,23060,"Fort Wayne, IN",1,258,"Fort Wayne-Huntington-Auburn, IN",N,N,1803,18082,18017,2021-2022
-85.3236050039999,41.2312078640001,1507,181023001638,1810230,Churubusco Jr-Sr High School,18,1 Eagle Dr,Churubusco,IN,46723,18,18183,Whitley County,42,41.2312,-85.3236,23060,"Fort Wayne, IN",1,258,"Fort Wayne-Huntington-Auburn, IN",N,N,1803,18082,18017,2021-2022
-84.958406843,40.6469217760001,1508,181026001640,1810260,South Adams Elementary School,18,1012 Starfire Way,Berne,IN,46711,18,18001,Adams County,32,40.646914,-84.958402,19540,"Decatur, IN",2,258,"Fort Wayne-Huntington-Auburn, IN",N,N,1803,18079,18019,2021-2022
-84.958406843,40.646700777,1509,181026001641,1810260,South Adams Middle School,18,1212 Starfire Way,Berne,IN,46711,18,18001,Adams County,32,40.646693,-84.958402,19540,"Decatur, IN",2,258,"Fort Wayne-Huntington-Auburn, IN",N,N,1803,18079,18019,2021-2022
-84.960404844,40.6469077770001,1510,181026001642,1810260,South Adams High School,18,1000 Parkway St,Berne,IN,46711,18,18001,Adams County,32,40.6469,-84.9604,19540,"Decatur, IN",2,258,"Fort Wayne-Huntington-Auburn, IN",N,N,1803,18079,18019,2021-2022
-86.330605345,41.6694078890001,1511,181029000069,1810290,Wilson Elementary School,18,56660 Oak Rd,South Bend,IN,46619,18,18141,St. Joseph County,21,41.6694,-86.3306,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18008,2021-2022
-86.24900532,41.664007892,1512,181029000898,1810290,Juvenile Justice Center,18,1000 S Michigan Ave,South Bend,IN,46601,18,18141,St. Joseph County,12,41.664,-86.249,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.3034053389999,41.6910078940001,1513,181029001644,1810290,Coquillard Elementary School,18,1245 N Sheridan St,South Bend,IN,46628,18,18141,St. Joseph County,12,41.691,-86.3034,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18010,2021-2022
-86.236605313,41.6233078860001,1514,181029001645,1810290,Jackson Middle School,18,5001 S Miami Rd,South Bend,IN,46614,18,18141,St. Joseph County,12,41.6233,-86.2366,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18008,2021-2022
-86.294705334,41.669407891,1515,181029001646,1810290,Harrison Elementary School,18,3302 Western Ave,South Bend,IN,46619,18,18141,St. Joseph County,12,41.6694,-86.2947,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18010,2021-2022
-86.200305309,41.7015079010001,1516,181029001647,1810290,Tarkington Elementary School,18,3414 Hepler Rd,South Bend,IN,46635,18,18141,St. Joseph County,12,41.7015,-86.2003,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18010,2021-2022
-86.238405324,41.731907904,1517,181029001649,1810290,Clay High School,18,19131 Darden Rd,South Bend,IN,46637,18,18141,St. Joseph County,21,41.7319,-86.2384,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18011,2021-2022
-86.244605325,41.7252079020001,1518,181029001650,1810290,Clay International Academy,18,52900 Lily Rd,South Bend,IN,46637,18,18141,St. Joseph County,21,41.7252,-86.2446,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18011,2021-2022
-86.22850532,41.7288079040001,1519,181029001651,1810290,Darden Elementary School,18,18645 Janet St,South Bend,IN,46637,18,18141,St. Joseph County,21,41.7288,-86.2285,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18011,2021-2022
-86.246505315,41.6180078840001,1520,181029001654,1810290,Hay Elementary School,18,19685 Johnson Rd,South Bend,IN,46614,18,18141,St. Joseph County,21,41.618,-86.2465,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18008,2021-2022
-86.253005323,41.6861078950001,1521,181029001658,1810290,Madison S.T.E.A.M. Academy,18,832 N Lafayette Blvd,South Bend,IN,46601,18,18141,St. Joseph County,12,41.6861,-86.253,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.245105317,41.6430078880001,1522,181029001659,1810290,Monroe Elementary School,18,312 Donmoyer Ave,South Bend,IN,46614,18,18141,St. Joseph County,12,41.643,-86.2451,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.243305317,41.6544078910001,1523,181029001660,1810290,Riley High School,18,1902 Fellows St,South Bend,IN,46613,18,18141,St. Joseph County,12,41.6544,-86.2433,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.3092053409999,41.692907894,1524,181029001661,1810290,Dickinson Fine Arts Academy,18,4404 Elwood,South Bend,IN,46628,18,18141,St. Joseph County,12,41.6929,-86.3092,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18010,2021-2022
-86.2241053129999,41.6669078940001,1525,181029001662,1810290,Adams High School,18,808 S Twyckenham Dr,South Bend,IN,46615,18,18141,St. Joseph County,12,41.6669,-86.2241,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.285405333,41.6831078930001,1526,181029001663,1810290,Kennedy Academy,18,609 N Olive St,South Bend,IN,46628,18,18141,St. Joseph County,12,41.6831,-86.2854,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.207505307,41.661407894,1527,181029001664,1810290,Nuner Fine Arts Academy,18,2716 Pleasant St,South Bend,IN,46615,18,18141,St. Joseph County,12,41.6614,-86.2075,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.313605341,41.6786078910001,1528,181029001667,1810290,Lafayette Early Childhood Center,18,245 N Lombardy Dr,South Bend,IN,46619,18,18141,St. Joseph County,12,41.6786,-86.3136,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18010,2021-2022
-86.226305312,41.656007892,1529,181029001669,1810290,Lincoln Elementary School,18,1425 E Calvert St,South Bend,IN,46613,18,18141,St. Joseph County,12,41.656,-86.2263,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.277327332,41.703855897,1530,181029001672,1810290,Marquette Montessori Academy,18,1818 Bergan St,South Bend,IN,46628,18,18141,St. Joseph County,12,41.703848,-86.277322,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.220105313,41.6791078960001,1531,181029001673,1810290,McKinley Elementary School,18,228 N Greenlawn Ave,South Bend,IN,46617,18,18141,St. Joseph County,12,41.6791,-86.2201,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.268205328,41.688807895,1532,181029001674,1810290,Muessel Elementary School,18,1021 Blaine St,South Bend,IN,46628,18,18141,St. Joseph County,12,41.6888,-86.2682,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.312405339,41.668607889,1533,181029001679,1810290,Navarre Middle School,18,4702 W Ford St,South Bend,IN,46619,18,18141,St. Joseph County,12,41.6686,-86.3124,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18010,2021-2022
-86.210805315,41.7254079040001,1534,181029001680,1810290,Swanson Traditional School,18,17677 Parker Dr,South Bend,IN,46635,18,18141,St. Joseph County,21,41.7254,-86.2108,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18011,2021-2022
-86.209305311,41.6896078990001,1535,181029001681,1810290,Edison Middle School,18,2701 Eisenhower Dr,South Bend,IN,46615,18,18141,St. Joseph County,12,41.6896,-86.2093,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.234205316,41.670507893,1536,181029001682,1810290,Jefferson Traditional School,18,528 S Eddy St,South Bend,IN,46617,18,18141,St. Joseph County,12,41.6705,-86.2342,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.378805361,41.687907889,1537,181029001683,1810290,Warren Elementary School,18,55400 Quince Rd,South Bend,IN,46619,18,18141,St. Joseph County,41,41.6879,-86.3788,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18008,2021-2022
-86.314905341,41.6755078900001,1538,181029001684,1810290,Washington High School,18,4747 W Washington Ave,South Bend,IN,46619,18,18141,St. Joseph County,12,41.6755,-86.3149,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18007,18010,2021-2022
-86.287405334,41.694907895,1539,181029001709,1810290,LaSalle Academy,18,2701 W Elwood,South Bend,IN,46628,18,18141,St. Joseph County,12,41.6949,-86.2874,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.225860311,41.635791888,1540,181029001865,1810290,Marshall Traditional School,18,1433 Byron Drive,South Bend,IN,46614,18,18141,St. Joseph County,12,41.635784,-86.225855,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.234601318,41.685604896,1541,181029001878,1810290,Rise Up Academy at Eggleston,18,740 N Eddy Street,South Bend,IN,46617,18,18141,St. Joseph County,12,41.685597,-86.234596,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18010,2021-2022
-86.240213317,41.656623891,1542,181029002574,1810290,Studebaker Center,18,724 E Dubail Ave,South Bend,IN,46613,18,18141,St. Joseph County,12,41.656616,-86.240208,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18006,18010,2021-2022
-86.2341763169999,41.6855578970001,1543,181029002699,1810290,South Bend Virtual School,18,740 North Eddy St,South Bend,IN,46617,18,18141,St. Joseph County,12,41.68555,-86.234171,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18008,18010,2021-2022
-87.6350224289999,38.236930198,1544,181035001688,1810350,Gibson Southern High School,18,3499 W 800 S,Fort Branch,IN,47648,18,18051,Gibson County,42,38.236923,-87.635017,N,N,0,N,N,N,N,1808,18064,18049,2021-2022
-87.566105407,38.2063071960001,1545,181035001689,1810350,Haubstadt Community School,18,158 E 1025 S,Haubstadt,IN,47639,18,18051,Gibson County,41,38.2063,-87.5661,N,N,0,N,N,N,N,1808,18064,18049,2021-2022
-87.6989054489999,38.2585071990001,1546,181035001691,1810350,Owensville Community School,18,6569 S SR 65,Owensville,IN,47665,18,18051,Gibson County,42,38.2585,-87.6989,N,N,0,N,N,N,N,1808,18064,18049,2021-2022
-87.571005411,38.240607202,1547,181035002230,1810350,Fort Branch Community School,18,7670 S Eastview Ln,Fort Branch,IN,47648,18,18051,Gibson County,31,38.2406,-87.571,N,N,0,N,N,N,N,1808,18064,18049,2021-2022
-86.121604989,38.202207264,1548,181036000385,1810360,Corydon Intermediate School,18,100 High School Rd,Corydon,IN,47112,18,18061,Harrison County,31,38.2022,-86.1216,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.116604987,38.202007264,1549,181036001693,1810360,Corydon Elementary School,18,125 Beechmont Dr,Corydon,IN,47112,18,18061,Harrison County,31,38.202,-86.1166,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.175404997,38.1008072430001,1550,181036001696,1810360,Heth-Washington Elementary School,18,2450 Heth-Washington Rd SW,Central,IN,47110,18,18061,Harrison County,42,38.1008,-86.1754,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.046604964,38.1633072610001,1551,181036001698,1810360,New Middletown Elementary School,18,2460 New Middletown Rd SE,New Middletown,IN,47160,18,18061,Harrison County,42,38.1633,-86.0466,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.122404989,38.202907264,1552,181036002098,1810360,Harrison County Spec Ed Coop,18,121 High School Rd,Corydon,IN,47112,18,18061,Harrison County,31,38.2029,-86.1224,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.119404988,38.2001072640001,1553,181036002282,1810360,Corydon Central High School,18,375 Country Club Rd,Corydon,IN,47112,18,18061,Harrison County,31,38.2001,-86.1194,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.1196049879999,38.199707264,1554,181036002283,1810360,Corydon Central Jr High School,18,377 Country Club Rd,Corydon,IN,47112,18,18061,Harrison County,31,38.1997,-86.1196,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.002104945,38.0821072460001,1555,181036002284,1810360,South Central Elementary,18,6595 E Hwy 11 SE,Elizabeth,IN,47117,18,18061,Harrison County,42,38.0821,-86.0021,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-86.000504945,38.0817072470001,1556,181036002285,1810360,South Central Jr & Sr High School,18,6675 E Hwy 11 SE,Elizabeth,IN,47117,18,18061,Harrison County,42,38.0817,-86.0005,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18047,2021-2022
-85.350904892,39.8327076080001,1557,181038001702,1810380,Tri Junior-Senior High School,18,6972 S St Rd 103,Straughn,IN,47387,18,18065,Henry County,42,39.8327,-85.3509,35220,"New Castle, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18054,18042,2021-2022
-85.351304891,39.8341076090001,1558,181038001703,1810380,Tri Elementary School,18,6972 S St Rd 103,Straughn,IN,47387,18,18065,Henry County,42,39.8341,-85.3513,35220,"New Castle, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18054,18042,2021-2022
-87.4259054,38.6376072840001,1559,181041001705,1810410,South Knox Elementary School,18,6078 E SR 61,Vincennes,IN,47591,18,18083,Knox County,42,38.6376,-87.4259,47180,"Vincennes, IN",2,N,N,N,N,1808,18064,18048,2021-2022
-87.4218053989999,38.6351072840001,1560,181041001706,1810410,South Knox Middle-High School,18,6136 E SR 61,Vincennes,IN,47591,18,18083,Knox County,42,38.6351,-87.4218,47180,"Vincennes, IN",2,N,N,N,N,1808,18064,18048,2021-2022
-85.7985050359999,39.9797076130001,1561,181044001676,1810440,Maple Ridge Elementary School,18,8537 S CR 650 W,Pendleton,IN,46064,18,18095,Madison County,41,39.9797,-85.7985,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1805,18053,18026,2021-2022
-85.7351050189999,39.9974076190001,1562,181044001711,1810440,Pendleton Heights High School,18,One Arabian Dr,Pendleton,IN,46064,18,18095,Madison County,23,39.9974,-85.7351,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1805,18053,18026,2021-2022
-85.7281800169999,39.99513562,1563,181044001712,1810440,Pendleton Heights Middle School,18,7450 S 300 W,Pendleton,IN,46064,18,18095,Madison County,41,39.995128,-85.728175,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1805,18053,18026,2021-2022
-85.74100502,39.99860762,1564,181044001713,1810440,Pendleton Elementary School,18,327 S East St,Pendleton,IN,46064,18,18095,Madison County,23,39.9986,-85.741,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1805,18053,18026,2021-2022
-85.656204996,40.0025076250001,1565,181044002167,1810440,East Elementary School,18,893 E US 36,Pendleton,IN,46064,18,18095,Madison County,41,40.0025,-85.6562,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1805,18036,18026,2021-2022
-86.796205324,39.9162075510001,1566,181045001714,1810450,Ladoga Elementary School,18,418 E Taylor St,Ladoga,IN,47954,18,18107,Montgomery County,42,39.9162,-86.7962,18820,"Crawfordsville, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18041,18023,2021-2022
-86.920505363,39.9560075520001,1567,181045001715,1810450,New Market Elementary School,18,N Third St,New Market,IN,47965,18,18107,Montgomery County,42,39.956,-86.9205,18820,"Crawfordsville, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18041,18023,2021-2022
-86.905522358,39.946978551,1568,181045001716,1810450,Southmont Sr High School,18,6425 US 231 S,Crawfordsville,IN,47933,18,18107,Montgomery County,42,39.946971,-86.905517,18820,"Crawfordsville, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18041,18023,2021-2022
-86.756382318,39.987459566,1569,181045001717,1810450,Walnut Elementary School,18,Rd 775 E,New Ross,IN,47968,18,18107,Montgomery County,42,39.987452,-86.756377,18820,"Crawfordsville, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18041,18023,2021-2022
-86.905522358,39.946978551,1570,181045002325,1810450,Southmont Jr High School,18,6460 Us 231 South,Crawfordsville,IN,47933,18,18107,Montgomery County,42,39.946971,-86.905517,18820,"Crawfordsville, IN",2,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18041,18023,2021-2022
-87.384405575,40.8061076810001,1571,181047000768,1810470,South Newton Elementary School,18,13188 S 50 E,Kentland,IN,47951,18,18111,Newton County,43,40.8061,-87.3844,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1804,18013,18006,2021-2022
-87.3847055749999,40.8077076810001,1572,181047001473,1810470,South Newton Middle School,18,13100 S 50 E,Kentland,IN,47951,18,18111,Newton County,43,40.8077,-87.3847,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1804,18013,18006,2021-2022
-87.384605575,40.80670768,1573,181047001722,1810470,South Newton Senior High School,18,13102 S 50 E,Kentland,IN,47951,18,18111,Newton County,43,40.8067,-87.3846,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1804,18013,18006,2021-2022
-86.75241929,39.667842508,1574,181050001724,1810500,Fillmore Elementary School,18,161 S Main St,Fillmore,IN,46128,18,18133,Putnam County,42,39.667835,-86.752414,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18044,18024,2021-2022
